"gid","featuretyp","namecomple","nameshort","yearfirstd","yearlastdo","firstdispl","lastdispla","layer","tablename","globalid","geom","uploaddate","notes","nameabbrev","creator","firstowner","owner","occupant","address","scalerank","stylename"
424889,"Civil","Lampadario Monumental do Largo da Lapa","Lampadario",,,1907,8888,"BuildingsPoly",,"28aecec0-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000250000005B9E9535CA9645C01C64B4150BEA36C028184C2ACA9645C03B6347170BEA36C0036E561FCA9645C0B883731C0BEA36C0738A0615CA9645C0E5FC0F250BEA36C02979AE0BCA9645C05AA2E0300BEA36C03DF99303CA9645C07236823F0BEA36C02DBFFAFCC99645C0C2AD89500BEA36C03BC611F8C99645C0EB7B6C630BEA36C072CF01F5C99645C0422E98770BEA36C09CD2E0F3C99645C0E221728C0BEA36C0FE56BAF4C99645C0AE955BA10BEA36C06C0985F7C99645C06DABA9B50BEA36C065FE2CFCC99645C008ABC4C80BEA36C03A6D8B02CA9645C09F4E18DA0BEA36C07938730ACA9645C0CCEC17E90BEA36C0481FA213CA9645C0416755F50BEA36C0A9BBD31DCA9645C0E0546AFE0BEA36C042D6B628CA9645C030CA16040CEA36C08A16FA33CA9645C0833F2E060CEA36C0FA84413FCA9645C017349B040CEA36C0312F374ACA9645C093136FFF0BEA36C0D0128754CA9645C05C9AD2F60BEA36C0F53BE15DCA9645C0220102EB0BEA36C010A4F965CA9645C0AB6060DC0BEA36C0F1F5946CCA9645C096F558CB0BEA36C000D77B71CA9645C00E1B76B80BEA36C08FE58D74CA9645C0FC744AA40BEA36C01ED1AC75CA9645C04E946C8F0BEA36C0DB5DD574CA9645C0850D877A0BEA36C085930872CA9645C085EB38660BEA36C055B6626DCA9645C03DF81D530BEA36C0A32F0267CA9645C06F48CA410BEA36C0367C1C5FCA9645C0A2B6CA320BEA36C0977DEB55CA9645C0F02F8D260BEA36C041E1B94BCA9645C05F42781D0BEA36C0B9C6D640CA9645C01ACDCB170BEA36C05B9E9535CA9645C01C64B4150BEA36C0",20180620,,,"Rodolfo Bernardelli",,,,,0,"buildings"
424857,"Civil","Passarela do Samba Darcy Ribeiro (Sambódromo)","Sambódromo",,,1983,8888,"BuildingsPoly",,"28a72da0-74a9-11e8-bd15-356431c8a804","0106000020E61000001A000000010300000001000000050000003A437787299945C07478404BEBE936C02A17B427329945C007D6F872EFE936C0907665DF3A9945C0C464981DB1E936C0A40B5251329945C0D6330EDEACE936C03A437787299945C07478404BEBE936C001030000000100000005000000557A6464059945C05C2E5BDFD9E936C0884B4DFD0D9945C0E424E100DEE936C088D842C4169945C0151EA6619FE936C0A0F020340E9945C01E192E639BE936C0557A6464059945C05C2E5BDFD9E936C001030000000100000005000000081E0ACF409945C0C65953AD7FE836C0B24D76F74A9945C08D99E87384E836C0A8F1CC574F9945C0606D3F2361E836C081FB20BC459945C0101FEBC95CE836C0081E0ACF409945C0C65953AD7FE836C001030000000100000015000000B3BF3133539945C04CFE290FA4E836C088CB75EF529945C0EFA45AE9A5E836C0C6F1AAAC529945C0C948F6C1A5E836C0DBDFAD8E529945C0E44E9DB3A6E836C0E131D5E1509945C07C0210DEA5E836C0AD74B8E64B9945C0C86A0334C8E836C0B2548890519945C02F23FE05CBE836C001D3A38B569945C0DAFB05B0A8E836C050E1B263549945C0D2DD2A9DA7E836C063015285549945C0DA5985B7A6E836C017B5781F549945C0DED02E80A6E836C024F4E958549945C0BD5B7BEEA4E836C01F04BDC3549945C01FD1531BA5E836C02EBCE876569945C04D8D3292A3E836C0EE3B4108579945C0F69BAB4FA0E836C0D9E79D35569945C0A3FF0F379DE836C0D165537B549945C0E9FF86319CE836C0492412CD529945C041E440B99DE836C0E2A79337529945C027CAC604A1E836C05E74C409539945C0D54751E5A3E836C0B3BF3133539945C04CFE290FA4E836C00103000000010000000500000059FC94E7359945C007089E0364E936C0910354863B9945C066A558BF66E936C01609C698409945C00756C4F242E936C0CD5A08FA3A9945C0BEB9063740E936C059FC94E7359945C007089E0364E936C001030000000100000005000000193E65203D9945C0989F42F92FE936C0E92C42CD429945C02601CABF32E936C0D88ED5C3479945C011DD76E90FE936C02AECF916429945C0605AF0220DE936C0193E65203D9945C0989F42F92FE936C00103000000010000000500000063B6CA7F449945C0787ABB67FCE836C0CD4231C3499945C0AEE1F4FCFEE836C0C4448AB94E9945C05CF1AD46DCE836C00BEB2476499945C0A95875B1D9E836C063B6CA7F449945C0787ABB67FCE836C001030000000100000005000000A34AFC672C9945C055E63B349EE936C0A217D9A0319945C042E3A4B3A0E936C0237F2A93369945C01D6437257EE936C0D1845F39319945C0C760E8C77BE936C0A34AFC672C9945C055E63B349EE936C001030000000100000005000000B5A8E492239945C0601C98AD59E936C0DC346CBB289945C0187817285CE936C01A8EEA952D9945C014AECAA939E936C0228DBC5D289945C0BC531F4137E936C0B5A8E492239945C0601C98AD59E936C001030000000100000005000000C91E08E42A9945C0A43E3C2F26E936C04F740610309945C0A789818B28E936C00838F1D5349945C0E2E7E91E06E936C0E37AA6B52F9945C06E08099D03E936C0C91E08E42A9945C0A43E3C2F26E936C0010300000001000000050000008DAC71161B9945C021844DDB95E936C0E3B8912B209945C00A6D8C3598E936C02492DF01259945C09A4157C975E936C08C641AF31F9945C00E41078C73E936C08DAC71161B9945C021844DDB95E936C00103000000010000000500000064FBEE83399945C08234B61BBFE836C020FE12793E9945C03897D17FC1E836C075C88665439945C02606E1FE9EE836C02921295F3E9945C0376479A39CE836C064FBEE83399945C08234B61BBFE836C0010300000001000000050000009603D92D329945C0F8759CA7F2E836C078CF3846379945C090BDEA01F5E836C0D701CE043C9945C0889E178FD2E836C09DC27E18379945C0B7DB6C43D0E836C09603D92D329945C0F8759CA7F2E836C00103000000010000001A000000F90BF291159945C05FD40FB7E3E936C0200C49EE139945C035E1D063EFE936C0B4C6D63B209945C0939DFF6BF5E936C0BC47CBE3219945C07703869FE9E936C080F347A9209945C0B52B6D66EAE936C0BA72C9291F9945C08EBF3659EBE936C05F2E1ACC1E9945C0780A871AECE936C06D2AA3591E9945C0F69DD505EEE936C0C34767871D9945C0C289718CEEE936C0BC952CBD1C9945C072630936EEE936C0E4FACB1A1C9945C0C8CB6509EDE936C05528E3381C9945C017555E2BECE936C0438D02C31C9945C090BA5CBBEBE936C01F1BFD321D9945C0125FBB47EBE936C034F21DED1D9945C06136CD16E8E936C03B71AE6A199945C041F71707E6E936C0A74FA45E199945C07C9D4DC1E9E936C06B412DB7199945C06D006C97EAE936C08F58D9CB199945C0ACB5FF6BEBE936C0FEB6E2C9189945C0774F4DADEAE936C092E1C71E189945C00DD7CAD3E9E936C063DD8CEB179945C0B5E040B1E8E936C035972891179945C0FF577805E7E936C024429F1D179945C0DB9AC431E6E936C03EFEE053169945C0FC366A16E5E936C0F90BF291159945C05FD40FB7E3E936C00103000000010000001E00000036D304DB2C9945C066F78E8C28E936C0D434A1002C9945C09F36308C29E936C0A73BE8692A9945C0472A0EC428E936C0E56D00C7299945C0CFBDF0B22DE936C060B7B100299945C0424161762DE936C08545A004299945C002C679122DE936C0E7115C04299945C03C4624BF2CE936C09A02AFE1289945C0B9B3A1752CE936C0F5E148AE289945C09A7DCC632CE936C07C5D237D289945C02E7251702CE936C05C958E42289945C0F81B49BF2CE936C0802BEF31289945C01E84D0E72CE936C06372A7D0279945C09B84F3C82FE936C0FF408BC3279945C0240027C430E936C0529F09E7279945C08754AE0D31E936C05EC1E61B289945C00A934D3931E936C0D7A5D569289945C05A78AE1331E936C0CDFF4F8A289945C010ED07BB30E936C000B577BD289945C037EC4F032FE936C018634F85299945C02FE00E4F2FE936C02386E0E7289945C07195F16334E936C06A6A0B512A9945C01D3B320835E936C0770B4AEB2A9945C064FE4EA936E936C0243F3C9A2B9945C0609D5BB935E936C0BF4316472C9945C0AA75010636E936C05340FB352E9945C0661DD6E336E936C0575023BF2F9945C08C83F4662BE936C0A73CD0C92D9945C0BC2D50782AE936C0A8911D342D9945C006C5CC042AE936C036D304DB2C9945C066F78E8C28E936C0010300000001000000170000005601E7B5229945C02E73E41260E936C07055A3AC229945C0FCA0963B60E936C0691C15FA219945C09ABAC7EB5FE936C01F3B79F7219945C02939BA875FE936C0FA53EAE3219945C0BD62F5015FE936C0EFB387B6219945C0775853C45EE936C027B70283219945C0FFA1ABC45EE936C0B624F04C219945C0119C1BD45EE936C042F30119219945C06D808F125FE936C090CDDA9D209945C0E25220BE62E936C0E4F90DA7209945C0E4E2C01A63E936C0EA9E41F7209945C07B66B08C63E936C0E551D645219945C01DA4D68063E936C03689AF77219945C0A40F480A63E936C0781A6BB6219945C0D457213F61E936C0D25A9C77229945C0EF2E649B61E936C0AC37BBBF219945C058D318DA66E936C0AD331E1E259945C0607DA87D68E936C0D7A6F7FA269945C0CFC32B6469E936C0015287B1289945C087E82CA75DE936C017C3D6B9269945C0C5B9D7AA5CE936C0FAF33D77239945C0E1A86D095BE936C05601E7B5229945C02E73E41260E936C00103000000010000001F000000A6919C32349945C098176D17F5E836C086DE6561339945C02382FEFBF5E836C01DC279BD319945C00054BE45F5E836C0DE05520D319945C05999154EFAE836C04952E648309945C053E8B0EBF9E836C023304348309945C026D667D0F9E836C0EF0B9F46309945C06B25A655F9E836C03574D13A309945C00144B00FF9E836C08767810C309945C0394CB3E2F8E836C073A38FE82F9945C09FCB56DDF8E836C0DD71ACB02F9945C0F9AE0108F9E836C06D480C892F9945C073C8AD40F9E836C0CFB20F322F9945C014C353D9FBE836C0FF96EA0E2F9945C0A1C3F7CDFCE836C0CCB18F162F9945C04873701EFDE836C03E9376442F9945C065098989FDE836C022863D7F2F9945C0D8638198FDE836C03CB693B02F9945C03247346FFDE836C05A213CD42F9945C0B2DE4224FDE836C082EED512309945C0B455CD6CFBE836C0450F00CF309945C08BDE20DBFBE836C0578AAE2D309945C00E1DA0D100E936C0B9B70FA3319945C023B5BA7D01E936C0865EB740329945C08839B50903E936C02F6898E7329945C04C66E80802E936C02DE3426D339945C05334934B02E936C01451AA72359945C042B87C6303E936C0091259F4369945C0069919F7F7E836C07B559E0F359945C037A779E4F6E836C0C0FC0378349945C0F458D399F6E836C0A6919C32349945C098176D17F5E836C0010300000001000000130000005CA642C4389945C0FAA5F3A5C3E836C0B21F7014389945C00CE24D7CC8E836C086D1A954379945C0CA8D6841C8E836C0D4E3484F379945C062418A91C7E836C028CBFEDF369945C0B2F6ED21C7E836C05CD94D87369945C091C7005BC7E836C0D9DAC25C369945C0A53D8955C8E836C0BB9F0101369945C076A91955CBE836C0B3D4082C369945C0D25EC3FFCBE836C0202A8195369945C075602802CCE836C0432C66D9369945C0A76AEB82CBE836C033F46715379945C0E5AF9CE0C9E836C072B3ECCC379945C01CDE7027CAE836C0D128E525379945C058414B1CCFE836C073994F803A9945C0F6950FACD0E836C09A16317C3C9945C02592D197D1E836C0C034120B3E9945C047718C19C6E836C044C1D4263C9945C0B2EAEE38C5E836C05CA642C4389945C0FAA5F3A5C3E836C001030000000100000005000000ACF07F9F499945C06AC85B5AD8E836C0D718F8184F9945C0B76EAA37DBE836C06892B3D0509945C09D53C1F2CFE836C039E83D574B9945C0C3027315CDE836C0ACF07F9F499945C06AC85B5AD8E836C00103000000010000000500000005A57021429945C0788CBEDB0AE936C031FBC253469945C07F8B370E0DE936C0BF365F35489945C07FCF88B800E936C0791E0B03449945C0DA011086FEE836C005A57021429945C0788CBEDB0AE936C00103000000010000000500000072B2D2DD3A9945C0BEA804B53DE936C0353AEC463F9945C01085282540E936C095058C12419945C019E7E9FE34E936C035CE72A93C9945C0CA47C68E32E936C072B2D2DD3A9945C0BEA804B53DE936C001030000000100000005000000FCBD7703349945C035ABF73470E936C0E55F8E24389945C04774505872E936C03C9010E0399945C059510FDC66E936C00C3DFABE359945C02EC0B6B864E936C0FCBD7703349945C035ABF73470E936C001030000000100000025000000E89F6B3F379945C05062C9F2A4E936C0593E6979379945C0799631FDA4E936C0F7A485B3379945C0E33E6CF5A4E936C09EC520EC379945C0A30EECD9A4E936C0CB90C120389945C0105BAAADA4E936C066269450389945C0322F2672A4E936C0B7C7C97A389945C0DBFED625A4E936C09CF4129C389945C011F6B8CEA3E936C0D26B3EB5389945C02EA1546EA3E936C05C4D78C5389945C0410B2906A3E936C09A4816CB389945C0F115B89AA2E936C0AF8BE4C6389945C026190E2FA2E936C000A60CB8389945C07CEB2DC6A1E936C0588429A0389945C00971AC64A1E936C072E50980389945C0FC35120CA1E936C058E9D956389945C04245DEBDA0E936C0BA8AD427389945C0C2CF3280A0E936C090A9CDF3379945C06BCA9051A0E936C0790494BB379945C072C18033A0E936C007689681379945C0EA8D1829A0E936C077037A47379945C07AE5DD30A0E936C0AFE4DE0E379945C00C155E4CA0E936C0F71A3EDA369945C068C79F78A0E936C03D866BAA369945C0A1F123B4A0E936C01FE53580369945C015207300A1E936C0B1B7EC5E369945C006279157A1E936C0553FC145369945C0517AF5B7A1E936C01C5C8735369945C0010F2120A2E936C0DE5EE92F369945C0B303928BA2E936C0BC191B34369945C082003CF7A2E936C08AFDF242369945C0E02E1C60A3E936C0BF1DD65A369945C08CAA9DC1A3E936C0C1BBF57A369945C031E7371AA4E936C0AAB725A4369945C0D4D96B68A4E936C0D1162BD3369945C02E5117A6A4E936C024F93107379945C01D58B9D4A4E936C0E89F6B3F379945C05062C9F2A4E936C0010300000001000000250000003AF79CE92B9945C0A4D82367F4E936C0F665C9222C9945C08B608771F4E936C0D79E145C2C9945C0175DBD69F4E936C04EB20A932C9945C0828BB74FF4E936C046A0ABC72C9945C0CBEB7523F4E936C0B307ADF62C9945C07111EDE7F3E936C0E4073B1F2D9945C031079C9EF3E936C02EC081402D9945C0C1D70149F3E936C0EF4FAD592D9945C0E68D9DE8F2E936C03ED410692D9945C028D67483F2E936C02C4DAC6E2D9945C0A4B08719F2E936C05608786A2D9945C0128061AFF1E936C053536C5C2D9945C048A78D49F1E936C0392E89442D9945C02B260CE8F0E936C067F566242D9945C0E5ACF590F0E936C0D867D4FC2C9945C0E9C7D245F0E936C08C44A0CE2C9945C09C032C08F0E936C0754A999A2C9945C07CEC89D9EFE936C00E97FF632C9945C0491D07BDEFE936C03F2AD32A2C9945C00196A3B2EFE936C05DF387F12B9945C06F996DBAEFE936C0AFE191BA2B9945C05D6A73D4EFE936C026F5F0852B9945C0E308B500F0E936C0918EEF562B9945C0A9E13D3CF0E936C08E8E612E2B9945C020EA8E85F0E936C0C6D51A0D2B9945C0C41729DBF0E936C0E244EFF32A9945C00D608D3BF1E936C0F7BE8BE42A9945C0A116B6A0F1E936C01A44F0DE2A9945C08E3BA30AF2E936C0F18624E32A9945C01E6CC974F2E936C02B3A30F12A9945C093459DDAF2E936C0D65D13092B9945C0E4C71E3CF3E936C0D29535292B9945C0BB423593F3E936C03023C8502B9945C0802958DEF3E936C0FD46FC7E2B9945C091EFFE1BF4E936C0354203B32B9945C04C08A14AF4E936C03AF79CE92B9945C0A4D82367F4E936C001030000000100000025000000C7210165179945C0791E037495E936C005175C9D179945C075FD617E95E936C099D8D5D5179945C05451937695E936C02D179D0D189945C0C358925C95E936C0BA956C41189945C0A30E4C3095E936C0E8E26D70189945C0E448C3F494E936C033CFFB98189945C0915072AB94E936C0537A42BA189945C00C30D85594E936C00F736BD3189945C048BDF7F693E936C0FA89D1E2189945C062414B9093E936C0187B6AE8189945C0A8EAE12793E936C080B533E4189945C0B9843FBF92E936C041A82AD6189945C01CDBE75792E936C06C0F45BE189945C01F1CEAF791E936C079F8229E189945C0C795D3A091E936C0A2909076189945C073A0B05591E936C01E965C48189945C0DDC8091891E936C054162715189945C0155D6CE990E936C05F3EBCDD179945C076B5E4CC90E936C0054B61A5179945C014D785C290E936C0688BE76C179945C0348354CA90E936C0A34E2035179945C0207B55E490E936C07CD15001179945C00FC49B1091E936C025854FD2169945C03E88244C91E936C00B99C1A9169945C0C87E759591E936C06AED7A88169945C0809D0FEB91E936C092F3516F169945C0AD0EF04992E936C006DBEB5F169945C06E899CB092E936C002E8525A169945C08EDF051993E936C0A7AB895E169945C08645A88193E936C012B7926C169945C0BFEFFFE893E936C0824E7884169945C0F5AFFD4894E936C09E649AA4169945C0E03714A094E936C045CC2CCC169945C0FE2E37EB94E936C047C760FA169945C05908DE2895E936C03048962D179945C0AE757B5795E936C0C7210165179945C0791E037495E936C0010300000001000000250000005752BCE0099945C09D929EDEE3E936C0126617190A9945C0B788FDE8E3E936C0604891510A9945C024F42EE1E3E936C01B0AB6870A9945C0029024C7E3E936C0F81983BB0A9945C0DE27629CE3E936C0CD8884EA0A9945C0E276D960E3E936C0E0B33E120B9945C0ED9A0719E3E936C0147C85330B9945C0158A6DC3E2E936C0C03EDD4B0B9945C03D628864E2E936C054483E5B0B9945C00E86E300E2E936C03749D7600B9945C0F3337A98E1E936C0E08DA05C0B9945C092CED72FE1E936C0D062924E0B9945C07FB887CBE0E936C0C9177E370B9945C055B38E6BE0E936C041F95B170B9945C099217814E0E936C0A94298F00A9945C0A9AADDCADFE936C0923564C20A9945C048C1368DDFE936C0580D2C8F0A9945C0DC0C1D60DFE936C0F5B863590A9945C02AD29E43DFE936C01BA708210A9945C0A7DC3F39DFE936C0BDC68EE8099945C035710E41DFE936C0BE066AB2099945C0BBD4185BDFE936C048F89C7E099945C0B23BDB85DFE936C0478A9B4F099945C01BEB63C1DFE936C0635FE127099945C05DC53509E0E936C0B0969A06099945C06BD4CF5EE0E936C0E7D242EE089945C0BEFAB4BDE0E936C0C2C7E1DE089945C0CFD55921E1E936C001C548D9089945C05127C389E1E936C0667E7FDD089945C0B58C65F2E1E936C0B7A78DEB089945C068A3B556E2E936C05BF1A102099945C0BAA9AEB6E2E936C00E0FC422099945C0073DC50DE3E936C075C58749099945C0B0B55F57E3E936C00CD3BB77099945C0D2A00695E3E936C063FCF3AA099945C0CD5620C2E3E936C05752BCE0099945C09D929EDEE3E936C0",20180620,,,"Oscar Niemeyer",,,,"Rua Marquês de Sapucaí",0,"buildings"
424858,"Civil","Eco Sapucai","Sapucai",,,2012,8888,"BuildingsPoly",,"28a7a2d0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000005000000CE149A5D509945C05755CE4E2BE936C05EB0B9FE5A9945C026587E4030E936C0512D598C639945C0EA59DD20F1E836C086033EEB589945C0CC2E302FECE836C0CE149A5D509945C05755CE4E2BE936C0",20180620,,,"Oscar Niemeyer",,,,"(sambódromo)",0,"buildings"
424886,"Civil","PETROBRAS - Centro Empresarial Senado","Petrobras",,,2014,8888,"BuildingsPoly",,"28ae3280-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000013000000099BEF83DA9745C05FA4FB2716E936C0F277DB8EDF9745C0C11A2F8611E936C01D8EABC2DE9745C0D25E1E8B0EE936C0EB966725E29745C088A2F76E0BE936C064844577E09745C02AA6922705E936C09B089BDAE29745C0771A78CC02E936C0AE2F8B96DD9745C06190B779F0E836C0443BC511D39745C01D6736DAFAE836C03F3E23DFCC9745C0E9E58B59E4E836C0B5332D59C39745C05FE193A7EDE836C015E306AFC69745C0A4467C5FF9E836C0E3BC3652C19745C0DB0D5D69FEE836C03742C7A8C39745C0613231F406E936C02DE66DB5BD9745C03B1B0B850CE936C011C5907FC29745C090E801191EE936C0973788EACC9745C020C8795A14E936C0CBBF6945D39745C012FE52912AE936C05D5AF879DD9745C0CB9EA20321E936C0099BEF83DA9745C05FA4FB2716E936C0",20180620,,,"Edo Rocha",,,,"Henrique Valadares",0,"buildings"
424887,"Civil","Edifício Ventura Corporate Towers","Tower",,,2008,2009,"BuildingsPoly",,"28ae5990-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000005000000A256F7EE2F9745C0CA8BC233BFE836C038C0F9D94B9745C02CA99107D1E836C0B47BC5CB4F9745C0BC9809D3BBE836C019B1C6E0339745C06DB43DFFA9E836C0A256F7EE2F9745C0CA8BC233BFE836C0",20180620,,,"Kohn Pedersen e Aflalo & Gasperini",,,,"Avenida Chile, 330",0,"buildings"
424859,"Health","Hospital Escola Sao Francisco de Assis","Assis",,,1950,8888,"BuildingsPoly",,"28a7c9e0-74a9-11e8-bd15-356431c8a804","0106000020E6100000050000000103000000020000003B000000C7F97E2DBB9945C08579234EACE836C0B4D690FBB99945C0D276AC24B3E836C09E3A0755C19945C000E99D90B7E836C01489ED1CC19945C0307691D3B8E836C03CCA6014C19945C07F9FE603BAE836C0C1814CB4C09945C0A32E4836BAE836C08E011CC3BC9945C0FB408647BCE836C044F9D851BC9945C0C7B4EC82BCE836C0DDEA626CBC9945C053416C42BDE836C06284E5C4BA9945C07D00C12CBEE836C013B33373BB9945C09613036CC3E836C07022162ABD9945C06F8A3D97C2E836C0A5C54045BD9945C017F68973C3E836C0FCBE7963C39945C0AECD5660C0E836C0FE821F85C39945C07EEADF45C1E836C0BBFDDAD5C39945C0ECF58467C1E836C072410195C19945C05DBC3744CCE836C0A1AE3806C29945C07CF3ED87CCE836C03E281174C19945C025F871CACFE836C09DCC3247C49945C00257E77CD1E836C058ACF9D0C49945C0E024C96DCEE836C02F25186AC59945C05B5AA4CACEE836C03EE5ADDCC59945C082100C7DCCE836C0888D85F6C59945C03CA710F8CBE836C0C8BDD387C79945C0C84F16E7C3E836C02E869CD4C79945C031796EF3C3E836C07F94F611C89945C0F38C0A74C3E836C0053F22BFCB9945C0717C16ABCCE836C059D3462FCC9945C0BC73B21DCCE836C097D4FAEDCC9945C0A05723F3CDE836C0DB0D784DCF9945C0A39E409BCAE836C04F7D2299CE9945C0101970EDC8E836C0682643F3CE9945C026477556C8E836C02A20FAA4CB9945C06AA3B08EC0E836C086508FC3CB9945C034AD26E1BFE836C0F08603F3D19945C0EF703708C4E836C01E0BAEAECF9945C07B2498F5D0E836C075E81001D69945C027730FC4D4E836C040FF8E90DA9945C0C1CD84BDBAE836C0102A2F2AD99945C09799D7E5B9E836C0EE465318D99945C0E60CFA4DBAE836C0084510E0D59945C07E46125EB8E836C09ACC5400D69945C01BC5FEA8B7E836C063B15569D39945C0AF87AC1AB6E836C097A5DD8ED29945C04B4460F8BAE836C0614CE325D29945C05A099E23BBE836C04199E4CACC9945C0C166CEBBB7E836C0B3E67FFECD9945C04F6C81C4B0E836C00142D638CC9945C0C0C39CB2AFE836C0EEB877CFCB9945C047D6BB0CB2E836C0717FF54BC69945C011E726BCAEE836C0761748BBC69945C083C2513FACE836C022FBAFF9C49945C021168C30ABE836C011700CDDC39945C0983FC986B1E836C08B12F7BEBC9945C068C0793FADE836C01E03D446BC9945C0263742F7ACE836C05FA25932BD9945C041F844B6A7E836C041A20419BC9945C04942260DA7E836C0C7F97E2DBB9945C08579234EACE836C00F00000073863220C69945C0A6D99FD3B3E836C0733633F4C49945C0D7BBB606BBE836C0D0B27B3BC59945C0259E06E1BCE836C09B9254E8C59945C092EC2126BEE836C017A486E1C69945C02354C4C1BEE836C04DB687EDC79945C057A15B65BEE836C04392D3C3C89945C0770863E9BCE836C0FF69060BCA9945C06A58EC04B6E836C06B86B492CB9945C0AA414BF5B6E836C0B283DA54CA9945C01C310E29BEE836C084F05A9FC79945C0FEB37713C2E836C0050A4B4CC49945C016BFAD07C0E836C007C1D062C39945C0B5FE5781B9E836C09242828BC49945C09095CAE6B2E836C073863220C69945C0A6D99FD3B3E836C00103000000010000000500000051941A43CA9945C0FE99D292D5E836C0B611D7FCD69945C06DF25954DDE836C093EA3183D89945C09BC60DAAD7E836C062331F3FCB9945C036755DD5CFE836C051941A43CA9945C0FE99D292D5E836C001030000000100000007000000A6270BBDB59945C061D682E0C8E836C076E5E502B89945C0BAEB693ECAE836C0923C09A3BA9945C059741A96BCE836C06C618B15C09945C0FF23D653B9E836C08FEEAE4BC09945C0636C5704B8E836C0BBDCDA5FB99945C0CF57251AB4E836C0A6270BBDB59945C061D682E0C8E836C001030000000100000006000000C4C72431D99945C09E99EA9CC7E836C07DDB2144DC9945C0C5894B80CAE836C00A7F92A4DF9945C007931B45BEE836C05D8E7911DD9945C0664D4285BCE836C0375E33E5DB9945C05C260587BDE836C0C4C72431D99945C09E99EA9CC7E836C001030000000100000005000000CFFEC642B99945C0282CD5D8CAE836C072731CCABF9945C07EE9CFD0CEE836C0B526AFE6C09945C0669BC889C8E836C0250B5C5FBA9945C00021CE91C4E836C0CFFEC642B99945C0282CD5D8CAE836C0",20180620,,,"Heitor Radmacker Grunewald",,,,"Avenida Presidente Vargas,2863",0,"buildings"
424860,"Civil","Universidade Petrobras","Petrobras",,,2006,8888,"BuildingsPoly",,"28a7f0f0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000014000000211BDCBE009A45C011AA446E37E936C0358814CCFF9945C091A2BED92EE936C0EF517E37FD9945C0B20D0C432FE936C02A0E9E1FFD9945C0D5E779612DE936C080CE5697F99945C0FCA261F72DE936C0C097F570F99945C0BE3AEC102BE936C0C1DCA638F39945C0C65DA34B2CE936C004257D10F39945C03371BA732AE936C0296F5F81F09945C0230423D32AE936C0318BF25AF39945C0EC8562985BE936C0359F4B5EFA9945C0540A313F5AE936C01C2E3591FA9945C062F841BC5DE936C02EBC522FFE9945C024DFC5085DE936C03D069047FE9945C0A2F73BB35EE936C030FAFE27019A45C0519C9A375EE936C05793F23B019A45C06C73B79C5DE936C021115710079A45C082D6561C61E936C06A22DEBF0A9A45C0EBDA4D794CE936C061AB400A009A45C0D252014446E936C0211BDCBE009A45C011AA446E37E936C0",20180620,,,"Ruy Rezende Arquitetura (Filipe Jacopucci, Gilberto Gabriel, Guilherme Gorini, Raquel Montigo)",,,,,0,"buildings"
424861,"Civil","Empresa Olímpica Municipal","Olímpica",,,2011,8888,"BuildingsPoly",,"28a81800-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000C000000A7A7656C739A45C034BF267292E936C0742D18586F9A45C0FB2CF332AAE936C05F3E4BCA789A45C0FE5D82C4AFE936C020C159BA789A45C0F3485321B0E936C088980F3F829A45C0F945C7BDB5E936C0CF3A3DAB8B9A45C00F12990DBBE936C0394B369C8F9A45C0BC53D70DA3E936C058120A30869A45C008850ABE9DE936C08EE8BE1E859A45C0C9BB293EA4E936C08B0794B87B9A45C08548B8B39EE936C0FC4F97DE7C9A45C090CBB40398E936C0A7A7656C739A45C034BF267292E936C0",20180620,,,,,,,"Rua Ulysses Guimarães, 2016 - Cidade Nova",0,"buildings"
424862,"Civil","Operador Nacional do Sistema Elétrico","ONS",,,1998,8888,"BuildingsPoly",,"28a86620-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B00000049C352F7B49945C01D3E0B2531E936C0E484EDC4B89945C0029B8E0833E936C019520C7ABA9945C063E2392729E936C051BFE519BA9945C0A5823FF228E936C0C7774A8ABA9945C0D915697326E936C089EEB22EB89945C0396D0B2525E936C0AFAE111CBA9945C0E0268EDA1AE936C05AA4E037BA9945C00092F5840FE936C0C9588990B29945C02BFF676A0BE936C069D6F94FAD9945C0FA92780A2DE936C049C352F7B49945C01D3E0B2531E936C0",20180620,,,"RRA Arquitetura",,,,"Rua Júlio do Carmo, 251",0,"buildings"
424863,"Civil","BR Distribuidora","BR",,,2013,8888,"BuildingsPoly",,"28a88d30-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B000000CD979D1FBE9945C0BDFAD52242E936C08E31B676CD9945C0604A0D6F48E936C0F2E7098FCD9945C055D7B2073AE936C03EC7E9DECB9945C0A044BCAD39E936C004BDE949CB9945C0B4898B6A2BE936C0B89C2984C99945C0CB8117102BE936C0260C5C01C99945C04EA66ED61EE936C0F9B094F6C59945C07136CBC41EE936C06793AB13C69945C06FC2008C0DE936C08DF4F3F6BD9945C06CBCF65C0DE936C0CD979D1FBE9945C0BDFAD52242E936C0",20180620,,,"RRA Arquitetura",,,,"Rua Corrêa Vasques, 250",0,"buildings"
