id,Not in
002095RJ003002,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003003,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003004,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003005,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003006,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003007,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003008,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003009,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003010,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003011,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003012,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003013,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003014,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003015,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003016,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003017,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003018,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003019,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003020,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003021,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003022,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003023,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003024,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003025,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003026,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003027,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003028,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003029,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003030,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003031,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003032,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003033,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003034,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ003035,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ004001,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ004002,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
002095RJ005000-capa,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-06,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx001-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx002-07,"['Images', 'Omeka']"
0071530cx002-10,"['Images', 'Camera', 'Omeka']"
0071530cx002-11,"['Images', 'Omeka']"
0071530cx003-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx003-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071530cx003-12,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx004-03,"['Images', 'Omeka']"
0071530cx004-06,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx004-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx005-01,"['Images', 'Omeka']"
0071530cx005-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx005-04,"['Images', 'Omeka']"
0071530cx005-05,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071530cx005-07,"['Images', 'Omeka']"
0071530cx005-12,"['Images', 'Omeka']"
0071824cx001-07,['Omeka']
0071824cx001-12,['Omeka']
0071824cx003a-08,"['Images', 'Omeka']"
0071824cx003b-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx003b-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx003b-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx003b-05,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx003b-06,"['Images', 'Camera', 'Omeka']"
0071824cx003b-07,"['Images', 'Camera', 'Omeka']"
0071824cx004-04,"['Camera', 'Omeka']"
0071824cx004-05,['Omeka']
0071824cx006-14,"['Camera', 'Omeka']"
0071824cx006-16,['Omeka']
0071824cx007-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071824cx007-07,"['Camera', 'Omeka']"
0071824cx007-09,"['Camera', 'Omeka']"
0071824cx007-10,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx007-11,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx010-03,"['Images', 'Omeka']"
0071824cx010-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx010-06,"['Camera', 'Omeka']"
0071824cx010-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx011-01,"['Images', 'Omeka']"
0071824cx011-07,"['Images', 'Camera', 'Omeka']"
0071824cx015a-04,"['Camera', 'Omeka']"
0071824cx015a-05,"['Camera', 'Omeka']"
0071824cx015a-06,"['Camera', 'Omeka']"
0071824cx016-01,"['Camera', 'Omeka']"
0071824cx016-09,"['Camera', 'Omeka']"
0071824cx017a-01,"['Camera', 'Omeka']"
0071824cx017a-12,['Omeka']
0071824cx017b-02,"['Camera', 'Omeka']"
0071824cx017b-03,"['Camera', 'Omeka']"
0071824cx017b-05,"['Camera', 'Omeka']"
0071824cx017b-06,"['Camera', 'Omeka']"
0071824cx019-09,['Omeka']
0071824cx019-14,"['Images', 'Portals', 'Omeka']"
0071824cx020-05,"['Camera', 'Omeka']"
0071824cx020-06,"['Camera', 'Omeka']"
0071824cx020-07,"['Camera', 'Omeka']"
0071824cx020-10,"['Images', 'Omeka']"
0071824cx021-12,['Omeka']
0071824cx022-01,"['Camera', 'Omeka']"
0071824cx022-02,"['Camera', 'Omeka']"
0071824cx022-03,"['Camera', 'Omeka']"
0071824cx022-04,"['Camera', 'Omeka']"
0071824cx022-06,"['Camera', 'Omeka']"
0071824cx022-08,"['Camera', 'Omeka']"
0071824cx022-12,"['Camera', 'Omeka']"
0071824cx023-03,"['Camera', 'Omeka']"
0071824cx024-06,"['Camera', 'Omeka']"
0071824cx024-08,"['Camera', 'Omeka']"
0071824cx024-10,"['Camera', 'Omeka']"
0071824cx024-12,"['Camera', 'Omeka']"
0071824cx031-06,"['Camera', 'Omeka']"
0071824cx031-09,"['Camera', 'Omeka']"
0071824cx033b-09,"['Camera', 'Omeka']"
0071824cx033b-10,"['Camera', 'Omeka']"
0071824cx033b-11,"['Camera', 'Omeka']"
0071824cx033b-12,"['Camera', 'Omeka']"
0071824cx036a-01,"['Portals', 'Omeka']"
0071824cx036a-09,"['Images', 'Omeka']"
0071824cx036b-02,"['Camera', 'Omeka']"
0071824cx036b-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071824cx036b-08,"['Camera', 'Omeka']"
0071824cx037-03,"['Camera', 'Omeka']"
0071824cx037-06,"['Camera', 'Omeka']"
0071824cx038-03,"['Camera', 'Omeka']"
0071824cx038-05,"['Camera', 'Omeka']"
0071824cx038-06,"['Camera', 'Omeka']"
0071824cx038-07,"['Camera', 'Omeka']"
0071824cx038-08,"['Camera', 'Omeka']"
0071824cx039-03,"['Camera', 'Omeka']"
0071824cx040-02,"['Camera', 'Omeka']"
0071824cx040-04,"['Camera', 'Omeka']"
0071824cx040-06,"['Camera', 'Omeka']"
0071824cx042-05,"['Camera', 'Omeka']"
0071824cx043a-12,"['Camera', 'Omeka']"
0071824cx045-01,['Omeka']
0071824cx045-02,['Omeka']
0071824cx046-03,"['Camera', 'Omeka']"
0071824cx046-06,"['Images', 'Portals', 'Omeka']"
0071824cx049-12,"['Camera', 'Omeka']"
0071824cx049-13,"['Camera', 'Omeka']"
0071824cx049-14,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx050-02,"['Images', 'Camera', 'Portals', 'Omeka']"
0071824cx057-02,"['Camera', 'Omeka']"
0071824cx060-02,"['Camera', 'Omeka']"
0071824cx060-03,"['Camera', 'Omeka']"
0071824cx060-08,"['Camera', 'Omeka']"
0071824cx060-09,"['Camera', 'Omeka']"
0071824cx060-12,"['Camera', 'Omeka']"
0071824cx063-04,"['Camera', 'Omeka']"
0071824cx063-12,"['Camera', 'Omeka']"
0071824cx064-12,"['Camera', 'Omeka']"
0071824cx064-15,"['Camera', 'Omeka']"
0071824cx064-16,"['Camera', 'Omeka']"
0071824cx065-01,"['Images', 'Portals', 'Omeka']"
0071824cx065-04,"['Camera', 'Omeka']"
0071824cx066-02,"['Camera', 'Omeka']"
0071824cx068-14,"['Camera', 'Omeka']"
0071824cx070-11,['Wikidata']
0071824cx071-01,"['Camera', 'Omeka']"
0071824cx071-02,"['Camera', 'Omeka']"
0071824cx071-04,['Omeka']
0071824cx071-06,"['Camera', 'Omeka']"
0071824cx081-03,"['Camera', 'Omeka']"
0071824cx081-04,"['Camera', 'Omeka']"
0071824cx081-09,"['Camera', 'Omeka']"
0071824cx081-10,"['Portals', 'Omeka']"
0071824cx084-07,"['Camera', 'Omeka']"
0071824cx092-01,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx092-02,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx092-04,['Omeka']
0071824cx092-05,"['Portals', 'Omeka']"
0071824cx092-07,"['Camera', 'Omeka']"
0071824cx093-02,"['Camera', 'Omeka']"
0071824cx093-04,"['Camera', 'Omeka']"
0071824cx093-07,"['Camera', 'Omeka']"
0071824cx096b-05t,"['Images', 'Camera', 'Omeka']"
0071824cx096b-09,"['Camera', 'Omeka']"
0071824cx096b-12,"['Camera', 'Omeka']"
0071824cx098-01,"['Camera', 'Omeka']"
0071824cx098-05,"['Camera', 'Omeka']"
0071824cx098-09,"['Camera', 'Omeka']"
0071824cx098-11,"['Portals', 'Omeka']"
0071824cx098-17,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx106-01,"['Camera', 'Omeka']"
0071824cx106-02,"['Camera', 'Omeka']"
0071824cx106-05,"['Camera', 'Omeka']"
0071824cx107-03,"['Camera', 'Omeka']"
0071824cx107-04,"['Camera', 'Omeka']"
0071824cx107-09,"['Camera', 'Omeka']"
0071824cx107-10,"['Camera', 'Omeka']"
0071824cx107-11,"['Camera', 'Omeka']"
0071824cx108-01,"['Camera', 'Omeka']"
0071824cx108-02,"['Camera', 'Omeka']"
0071824cx108-03,"['Camera', 'Omeka']"
0071824cx108-04,"['Camera', 'Omeka']"
0071824cx109a-01,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx121-02,"['Camera', 'Omeka']"
0071824cx121-03,"['Camera', 'Omeka']"
0071824cx121-04,"['Camera', 'Omeka']"
0071824cx121-11,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cx126-07,"['Portals', 'Omeka']"
0071824cx127-10,"['Camera', 'Omeka']"
0071824cxavulsos2-01,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cxavulsos2-02,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cxrecife-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cxrep1-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0071824cxrep3-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cxrio2-08,['Omeka']
0071824cxrio3-03,"['Camera', 'Omeka']"
0071824cxrio3-06,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0071824cxrio3-07,"['Portals', 'Omeka']"
0071824cxsn2-07,"['Camera', 'Omeka']"
0071824cxsn2-11,"['Camera', 'Omeka']"
0071824cxsn2-12,"['Camera', 'Omeka']"
0072137cx001-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-04,"['Images', 'Portals', 'Omeka']"
0072137cx001-05,"['Images', 'Portals', 'Omeka']"
0072137cx001-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx001-12,"['Images', 'Portals', 'Omeka']"
0072137cx005-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx005-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx005-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx005-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx005-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx005-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-04,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-05,"['Images', 'Portals', 'Omeka']"
0072137cx006-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx006-10,"['Images', 'Omeka']"
0072137cx006-11,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx007-14,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx008-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx008-04,"['Images', 'Camera', 'Portals', 'Omeka']"
0072137cx008-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx008-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx009-01,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx009-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx009-06,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx010-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx010-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx010-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-01t,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-04,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx012-08,"['Images', 'Portals', 'Omeka']"
0072137cx012-09,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-11,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx013-12,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-04,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-07,"['Images', 'Omeka']"
0072137cx014-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx014-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-01,"['Images', 'Portals', 'Omeka']"
0072137cx015-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-04,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-11,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx015-12,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-02,"['Images', 'Omeka']"
0072137cx016-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-08,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-09,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-11,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx016-12,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx017-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-01,"['Images', 'Portals', 'Omeka']"
0072137cx018-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-04,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx018-11,"['Images', 'Portals', 'Omeka']"
0072137cx018-12,"['Images', 'Portals', 'Omeka']"
0072137cx019-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx019-02,"['Images', 'Portals', 'Omeka']"
0072137cx019-03,"['Images', 'Portals', 'Omeka']"
0072137cx019-05,"['Images', 'Portals', 'Omeka']"
0072137cx019-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx019-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx019-09,"['Images', 'Portals', 'Omeka']"
0072137cx020-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-09,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-09t,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx020-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-02,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-03,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-04,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-05,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-06,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-07,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx021-09,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx022-01,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx022-02,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx022-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072137cx022-05,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072137cx022-06,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072430cx001-01,"['Images', 'Portals', 'Omeka']"
0072430cx001-02,"['Images', 'Portals', 'Omeka']"
0072430cx001-03,"['Images', 'Portals', 'Omeka']"
0072430cx001-04,"['Images', 'Portals', 'Omeka']"
0072430cx001-05,"['Images', 'Portals', 'Omeka']"
0072430cx001-06,"['Images', 'Portals', 'Omeka']"
0072430cx001-07,"['Images', 'Portals', 'Omeka']"
0072430cx001-08,"['Images', 'Portals', 'Omeka']"
0072430cx001-09,"['Images', 'Portals', 'Omeka']"
0072430cx003a-03,['Omeka']
0072430cx006-02,"['Camera', 'Omeka']"
0072430cx006-06,"['Camera', 'Omeka']"
0072430cx006-07,"['Camera', 'Omeka']"
0072430cx006-08,"['Camera', 'Omeka']"
0072430cx006-09,"['Camera', 'Omeka']"
0072430cx006-11,"['Camera', 'Omeka']"
0072430cx007-02,"['Portals', 'Omeka']"
0072430cx007-10,"['Portals', 'Omeka']"
0072430cx010-01,"['Camera', 'Omeka']"
0072430cx010-02,"['Camera', 'Omeka']"
0072430cx010-04,"['Camera', 'Omeka']"
0072430cx010-07,"['Camera', 'Omeka']"
0072430cx010-08,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072430cx010-09,"['Camera', 'Omeka']"
0072430cx011-02,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx011-05,"['Portals', 'Omeka']"
0072430cx012-01,"['Camera', 'Omeka']"
0072430cx013-01,"['Images', 'Portals', 'Omeka']"
0072430cx013-02,"['Images', 'Portals', 'Omeka']"
0072430cx013-05,"['Images', 'Portals', 'Omeka']"
0072430cx021-01,"['Camera', 'Omeka']"
0072430cx021-02,"['Camera', 'Omeka']"
0072430cx021-03,"['Camera', 'Omeka']"
0072430cx021-04,"['Camera', 'Omeka']"
0072430cx021-05,"['Camera', 'Omeka']"
0072430cx021-07,"['Camera', 'Omeka']"
0072430cx023-06,"['Portals', 'Omeka']"
0072430cx023-07,"['Portals', 'Omeka']"
0072430cx028-01t,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx028-07,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072430cx028-10,"['Images', 'Portals', 'Wikidata', 'Omeka']"
0072430cx029-02,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx029-06,"['Portals', 'Omeka']"
0072430cx029-09,"['Portals', 'Wikidata', 'Omeka']"
0072430cx030-02,"['Camera', 'Omeka']"
0072430cx030-06,"['Camera', 'Omeka']"
0072430cx031-10,"['Camera', 'Omeka']"
0072430cx032a-01,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx032a-03,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx032a-04,"['Images', 'Camera', 'Portals', 'Omeka']"
0072430cx032a-06,"['Images', 'Portals', 'Omeka']"
0072430cx032b-01,"['Camera', 'Omeka']"
0072430cx032b-02,"['Camera', 'Omeka']"
0072430cx032b-05,"['Camera', 'Omeka']"
0072430cx036-02,"['Portals', 'Omeka']"
0072430cx036-05,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx036-07,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx036-10,"['Portals', 'Omeka']"
0072430cx040-04,"['Camera', 'Omeka']"
0072430cx041-02,"['Camera', 'Omeka']"
0072430cx041-03,"['Camera', 'Omeka']"
0072430cx041-04,"['Camera', 'Omeka']"
0072430cx043-10,"['Camera', 'Omeka']"
0072430cx044a-02,"['Camera', 'Omeka']"
0072430cx044a-03,"['Camera', 'Omeka']"
0072430cx044b-01,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx044b-02,"['Portals', 'Omeka']"
0072430cx044b-03,"['Portals', 'Omeka']"
0072430cx044b-04,"['Portals', 'Omeka']"
0072430cx044b-05,"['Portals', 'Omeka']"
0072430cx044b-06,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx044b-07,"['Camera', 'Portals', 'Omeka']"
0072430cx044b-08,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx044b-09,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx044b-10,"['Portals', 'Omeka']"
0072430cx045a-06,"['Portals', 'Wikidata', 'Omeka']"
0072430cx045a-07,"['Portals', 'Omeka']"
0072430cx046-04,"['Camera', 'Omeka']"
0072430cx046-05,"['Camera', 'Omeka']"
0072430cx046-07,"['Camera', 'Omeka']"
0072430cx046-14,"['Camera', 'Omeka']"
0072430cx047-01,"['Camera', 'Omeka']"
0072430cx047-02t,"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx047-07,"['Portals', 'Omeka']"
0072430cx047-08,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx047-09,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx047-10 (1),"['Images', 'Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx053-01,"['Camera', 'Omeka']"
0072430cx053-03,"['Camera', 'Omeka']"
0072430cx053-05,"['Camera', 'Omeka']"
0072430cx055-09,"['Camera', 'Omeka']"
0072430cx056a-02,['Omeka']
0072430cx056a-03,"['Camera', 'Omeka']"
0072430cx056a-05,"['Camera', 'Omeka']"
0072430cx056a-06,"['Camera', 'Omeka']"
0072430cx056a-09,"['Camera', 'Omeka']"
0072430cx056a-10,"['Camera', 'Omeka']"
0072430cx056b-01,"['Portals', 'Omeka']"
0072430cx056b-02,"['Portals', 'Omeka']"
0072430cx056b-03,"['Images', 'Portals', 'Omeka']"
0072430cx056b-04,"['Portals', 'Omeka']"
0072430cx056b-05,"['Camera', 'Portals', 'Wikidata', 'Omeka']"
0072430cx056b-06,"['Camera', 'Portals', 'Omeka']"
